customer_id,customer_name,age,gender,occupation,home_country,home_city,account_type,account_open_date,account_age_days,previous_fraud_flag,customer_risk_segment,total_transactions,total_fraud_transactions,fraud_rate,lifetime_spend,avg_transaction_amount
CUST00192,Jessica Brown,51,Female,Sales Manager,United States,New York,Business,26/11/2019,2227,0,Medium,3,0,0.00%,"1,584.58",528.19
CUST00193,Brian Williams,74,Male,Graphic Designer,Canada,Montreal,Checking,02/05/2023,974,0,Low,1,0,0.00%,212.04,212.04
CUST00194,Joseph Rodriguez,47,Male,Retail Manager,Mexico,Guadalajara,Checking,13/03/2015,3946,0,Low,7,0,0.00%,"2,346.38",335.2
CUST00195,Cynthia Santos,52,Female,Marketing Specialist,Netherlands,The Hague,Checking,08/06/2023,937,0,Low,6,0,0.00%,"1,202.04",200.34
CUST00196,Sofia Suzuki,18,Female,Small Business Owner,Brazil,Salvador,Savings,14/09/2016,3395,0,Low,3,0,0.00%,713.54,237.85
CUST00197,Nicholas Kim,26,Male,Electrician,United States,Los Angeles,Savings,03/06/2018,2768,0,Low,10,0,0.00%,"1,485.10",148.51
CUST00198,Mateo Hernandez,39,Male,Consultant,Spain,Valencia,Checking,04/04/2022,1367,0,Low,5,2,40.00%,690.85,138.17
CUST00199,Raj Okafor,27,Male,Student,South Korea,Busan,Checking,25/08/2019,2320,0,Low,11,0,0.00%,"2,472.70",224.79
CUST00200,Amy Santos,47,Female,Architect,United States,Miami,Business,22/10/2022,1166,0,Low,2,0,0.00%,124.32,62.16
CUST00201,Wei Okafor,32,Male,Retired,Brazil,Rio de Janeiro,Checking,05/02/2019,2521,0,Medium,4,0,0.00%,482.1,120.53
CUST00202,George Ivanov,42,Male,Lawyer,United States,Miami,Checking,27/09/2015,3748,0,Low,2,0,0.00%,620.83,310.42
CUST00203,Hiroshi Allen,74,Male,Physician,United States,Chicago,Premium,20/03/2016,3573,0,Low,2,0,0.00%,170.72,85.36
CUST00204,Kwame Hernandez,26,Male,Accountant,Germany,Hamburg,Checking,02/11/2022,1155,0,Low,3,0,0.00%,236.16,78.72
CUST00205,Thomas Mensah,25,Male,Teacher,United States,Seattle,Premium,28/05/2016,3504,0,Medium,6,0,0.00%,"1,633.67",272.28
CUST00206,Hiroshi Kumar,43,Male,University Professor,Canada,Toronto,Checking,22/01/2013,4726,0,Low,6,0,0.00%,"1,361.75",226.96
CUST00207,Richard Santos,36,Male,Civil Engineer,United States,Chicago,Savings,22/07/2016,3449,0,Low,7,1,14.30%,"1,357.69",193.96
CUST00208,Melissa Mensah,40,Female,Physician,United States,Los Angeles,Checking,15/05/2015,3883,0,Low,3,0,0.00%,71.5,23.83
CUST00209,Ryan Mensah,42,Male,Freelance Writer,United States,New York,Savings,02/02/2017,3254,0,Low,5,1,20.00%,"2,971.49",594.3
CUST00210,Kimberly Brown,39,Female,Graphic Designer,United States,Phoenix,Checking,15/01/2016,3638,0,Medium,2,0,0.00%,323.77,161.89
CUST00211,Melissa Smith,44,Female,Graphic Designer,Canada,Vancouver,Savings,27/07/2017,3079,0,Low,5,0,0.00%,604.99,121
CUST00212,Luca Brown,44,Male,Accountant,United Kingdom,Leeds,Premium,04/07/2021,1641,0,Low,5,0,0.00%,194.53,38.91
CUST00213,Daniel Mitchell,19,Male,Small Business Owner,Spain,Valencia,Premium,13/04/2020,2088,0,Low,3,0,0.00%,286.97,95.66
CUST00214,Barbara Miller,63,Female,Sales Manager,United Kingdom,Manchester,Checking,17/06/2015,3850,0,Low,3,0,0.00%,158.46,52.82
CUST00215,Kimberly Khan,50,Female,Real Estate Agent,Australia,Perth,Savings,22/06/2018,2749,0,Low,3,0,0.00%,661.77,220.59
CUST00216,Mark Tanaka,22,Male,Nurse,United Kingdom,Birmingham,Business,06/02/2019,2520,0,Medium,10,1,10.00%,"1,286.96",128.7
CUST00217,Anastasia Rossi,53,Female,HR Manager,Mexico,Monterrey,Checking,17/06/2020,2023,0,Low,7,0,0.00%,856,122.29
CUST00218,Benjamin Davis,40,Male,Software Engineer,United Kingdom,Manchester,Savings,16/07/2020,1994,0,Low,5,0,0.00%,813.69,162.74
CUST00219,Zanele Allen,32,Female,Small Business Owner,Singapore,Singapore,Business,29/07/2022,1251,1,High,6,1,16.70%,"1,646.99",274.5
CUST00220,Lisa Taylor,35,Female,Lawyer,Germany,Munich,Checking,23/04/2018,2809,0,Low,3,0,0.00%,"1,316.20",438.73
CUST00221,Melissa Martinez,43,Female,Lawyer,United Kingdom,London,Savings,11/01/2019,2546,1,High,13,3,23.10%,"2,196.74",168.98
CUST00222,Carol Kumar,28,Female,Project Manager,India,Chennai,Premium,18/12/2015,3666,0,Low,6,0,0.00%,928.32,154.72
CUST00223,Edward Williams,62,Male,Consultant,India,Delhi,Checking,07/12/2014,4042,0,Medium,5,1,20.00%,329.31,65.86
CUST00224,Ahmed Campbell,61,Male,Accountant,Australia,Perth,Checking,13/06/2014,4219,0,Low,3,0,0.00%,"2,241.53",747.18
CUST00225,Edward Kim,36,Male,Accountant,India,Chennai,Checking,27/02/2014,4325,0,Low,7,0,0.00%,"1,024.03",146.29
CUST00226,George Perez,43,Male,Accountant,United Kingdom,Leeds,Checking,26/10/2016,3353,0,Low,3,0,0.00%,400.83,133.61
CUST00227,Thandiwe Hall,48,Female,Physician,Germany,Munich,Savings,09/04/2021,1727,0,Medium,5,0,0.00%,756.91,151.38
CUST00228,Matthew Martin,18,Male,Freelance Writer,Brazil,Sao Paulo,Checking,07/12/2021,1485,0,Low,8,0,0.00%,"3,255.45",406.93
CUST00229,Amy Haddad,48,Female,Freelance Writer,United States,Boston,Savings,13/04/2016,3549,0,Low,5,0,0.00%,483.82,96.76
CUST00230,Camila Adams,21,Female,University Professor,Canada,Montreal,Premium,24/03/2022,1378,0,Low,4,1,25.00%,"1,333.02",333.26
CUST00231,Raj Hill,43,Male,Operations Manager,Germany,Frankfurt,Savings,15/04/2017,3182,0,Low,3,0,0.00%,796.8,265.6
CUST00232,Michelle Muller,36,Female,Chef,United Kingdom,London,Premium,13/04/2023,993,0,Medium,5,0,0.00%,690.36,138.07
CUST00233,Wei Lopez,26,Male,Architect,India,Hyderabad,Checking,27/03/2018,2836,0,Low,6,0,0.00%,313.4,52.23
CUST00234,Yuki Garcia,53,Female,Chef,Spain,Valencia,Checking,11/08/2016,3429,0,High,3,0,0.00%,303.83,101.28
CUST00235,Aiko Martin,23,Female,Teacher,France,Nice,Premium,05/10/2022,1183,0,Medium,7,0,0.00%,958.32,136.9
CUST00236,Aoife Hernandez,38,Female,HR Manager,United Arab Emirates,Sharjah,Savings,26/12/2021,1466,1,High,5,2,40.00%,"1,047.44",209.49
CUST00237,Cynthia Kim,51,Female,HR Manager,United Kingdom,Leeds,Savings,20/02/2022,1410,0,Low,4,0,0.00%,"1,604.78",401.2
CUST00238,Stephanie Chen,46,Female,Freelance Writer,Poland,Krakow,Business,22/04/2016,3540,0,Low,9,0,0.00%,"2,452.36",272.48
CUST00239,Valentina Nelson,46,Female,Accountant,United States,Seattle,Savings,10/11/2022,1147,0,Medium,4,0,0.00%,"1,208.17",302.04
CUST00240,Andrew Martin,43,Male,Consultant,United States,Los Angeles,Savings,21/05/2017,3146,0,Low,2,0,0.00%,775.24,387.62
CUST00241,Michelle Patel,40,Female,Sales Manager,Italy,Rome,Premium,12/06/2020,2028,0,Low,8,0,0.00%,"1,328.82",166.1
CUST00242,Amanda Taylor,49,Female,Real Estate Agent,Singapore,Singapore,Checking,03/09/2016,3406,0,Low,1,0,0.00%,140.72,140.72
CUST00243,Patricia Campbell,35,Female,Small Business Owner,United States,Chicago,Savings,03/04/2013,4655,0,Low,3,0,0.00%,553.34,184.45
CUST00244,Fatima Harris,36,Female,Marketing Specialist,Brazil,Rio de Janeiro,Checking,08/03/2022,1394,0,Low,10,0,0.00%,"1,414.44",141.44
CUST00245,Susan Santos,59,Female,Freelance Writer,United Kingdom,Leeds,Savings,22/07/2014,4180,0,Medium,1,0,0.00%,107.41,107.41
CUST00246,Sofia Baker,43,Female,Plumber,India,Hyderabad,Checking,14/06/2022,1296,0,Low,9,0,0.00%,"2,612.76",290.31
CUST00247,Matthew Perez,42,Male,Retired,Ireland,Cork,Premium,07/06/2023,938,0,High,4,0,0.00%,479.33,119.83
CUST00248,Ashley Khan,54,Female,Architect,Canada,Montreal,Premium,26/06/2015,3841,0,Low,5,0,0.00%,957.49,191.5
CUST00249,Larry Walker,70,Male,Small Business Owner,Italy,Turin,Business,13/10/2013,4462,0,Medium,5,0,0.00%,"2,059.60",411.92
CUST00250,Scott Khan,36,Male,Chef,Australia,Brisbane,Checking,12/03/2015,3947,0,Medium,3,0,0.00%,319.02,106.34
CUST00251,Nancy Sanchez,35,Female,Operations Manager,Canada,Ottawa,Checking,15/05/2022,1326,0,Low,8,0,0.00%,"2,064.81",258.1
CUST00252,Nicholas Mitchell,37,Male,Data Analyst,United Kingdom,London,Checking,11/12/2015,3673,0,Low,4,0,0.00%,280.15,70.04
CUST00253,Donna Hernandez,40,Female,Freelance Writer,Canada,Vancouver,Savings,10/11/2020,1877,0,Low,5,0,0.00%,"2,536.28",507.26
CUST00254,Sharon Lopez,44,Female,Police Officer,Ireland,Dublin,Premium,05/10/2014,4105,0,Low,2,0,0.00%,107.22,53.61
CUST00255,Michael Wang,53,Male,Teacher,Ireland,Cork,Savings,16/04/2018,2816,0,Low,4,0,0.00%,476.01,119
CUST00256,William Mitchell,38,Male,Marketing Specialist,United States,New York,Business,06/05/2020,2065,0,Low,3,0,0.00%,750.69,250.23
CUST00257,Valentina Nelson,43,Female,Operations Manager,India,Delhi,Savings,18/05/2022,1323,1,High,5,2,40.00%,243.11,48.62
CUST00258,Priya Moore,47,Female,Freelance Writer,United Kingdom,Edinburgh,Checking,21/11/2018,2597,0,Low,3,0,0.00%,"1,077.94",359.31
CUST00259,Patricia Allen,48,Female,Civil Engineer,Canada,Vancouver,Checking,07/10/2017,3007,0,High,7,1,14.30%,"1,860.45",265.78
CUST00260,Sharon Anderson,32,Female,Freelance Writer,Italy,Naples,Business,03/04/2021,1733,0,High,2,0,0.00%,204.24,102.12
CUST00261,Jeffrey Ivanov,36,Male,Accountant,Brazil,Sao Paulo,Savings,15/07/2014,4187,0,Low,7,0,0.00%,"3,030.32",432.9
CUST00262,Patricia Tanaka,25,Female,Project Manager,United Arab Emirates,Dubai,Checking,11/11/2015,3703,0,Low,3,0,0.00%,452.01,150.67
CUST00263,Samuel Rivera,71,Male,Marketing Specialist,France,Nice,Checking,26/10/2021,1527,0,Medium,3,0,0.00%,410.09,136.7
CUST00264,Ronald Rodriguez,53,Male,HR Manager,United Kingdom,Leeds,Checking,25/03/2018,2838,0,Medium,4,0,0.00%,"1,009.63",252.41
CUST00265,Patricia Roberts,48,Female,University Professor,France,Nice,Checking,07/06/2023,938,0,Low,8,0,0.00%,943.51,117.94
CUST00266,Emily Williams,55,Female,Physician,Canada,Toronto,Checking,20/01/2020,2172,0,Medium,14,1,7.10%,"4,145.70",296.12
CUST00267,Susan Nelson,30,Female,Sales Manager,United Kingdom,London,Savings,20/12/2019,2203,0,Low,8,0,0.00%,"2,272.83",284.1
CUST00268,Lisa Muller,40,Female,Student,South Africa,Cape Town,Savings,01/11/2016,3347,0,Low,1,0,0.00%,54.94,54.94
CUST00269,Mohammed Ivanov,56,Male,Teacher,Canada,Montreal,Savings,29/08/2021,1585,1,High,6,1,16.70%,"2,583.75",430.63
CUST00270,Robert Green,45,Male,Police Officer,France,Marseille,Checking,20/02/2018,2871,0,Medium,1,0,0.00%,47.35,47.35
CUST00271,Priya Allen,48,Female,Teacher,South Africa,Durban,Premium,11/10/2021,1542,0,Low,4,0,0.00%,450.54,112.64
CUST00272,Linda Nelson,55,Female,Financial Analyst,Singapore,Singapore,Savings,15/12/2014,4034,0,Low,5,0,0.00%,562.1,112.42
CUST00273,Layla Khan,58,Female,Plumber,United States,Miami,Premium,13/02/2020,2148,0,Medium,7,0,0.00%,"1,317.23",188.18
CUST00274,Eric Mitchell,49,Male,Police Officer,United States,Phoenix,Premium,08/12/2014,4041,0,Low,6,0,0.00%,"4,042.74",673.79
CUST00275,Ryan White,56,Male,Data Analyst,United States,Phoenix,Premium,26/04/2020,2075,0,Medium,4,0,0.00%,"1,813.81",453.45
CUST00276,Joshua Flores,30,Male,Chef,Germany,Hamburg,Checking,19/01/2022,1442,0,Low,8,0,0.00%,762.16,95.27
CUST00277,Robert Rivera,43,Male,Architect,India,Chennai,Checking,03/11/2020,1884,0,Low,6,0,0.00%,"1,755.27",292.55
CUST00278,Linda Martinez,41,Female,Real Estate Agent,France,Nice,Premium,05/11/2019,2248,0,Low,7,0,0.00%,"2,629.93",375.7
CUST00279,Nancy Brown,44,Female,Sales Manager,South Korea,Busan,Checking,13/07/2023,902,0,Low,6,0,0.00%,395.57,65.93
CUST00280,Wei Campbell,61,Male,Physician,Netherlands,Rotterdam,Checking,09/04/2013,4649,0,Medium,8,1,12.50%,"1,832.65",229.08
CUST00281,Isabella Ali,35,Female,Physician,United Kingdom,Birmingham,Savings,10/12/2018,2578,0,Low,7,0,0.00%,725.61,103.66
CUST00282,Mei Campbell,43,Female,Lawyer,France,Marseille,Checking,20/08/2016,3420,0,Low,2,0,0.00%,"1,159.99",580
CUST00283,Patricia White,33,Female,Retail Manager,Brazil,Salvador,Checking,04/09/2013,4501,0,Low,2,0,0.00%,531.82,265.91
CUST00284,Andrew Ali,45,Male,Civil Engineer,United Kingdom,Leeds,Savings,19/09/2020,1929,0,Medium,6,0,0.00%,751.64,125.27
CUST00285,Margaret Thomas,33,Female,Sales Manager,United Kingdom,London,Business,07/11/2018,2611,0,Low,8,0,0.00%,"1,732.73",216.59
CUST00286,Barbara Green,65,Female,Real Estate Agent,Australia,Brisbane,Checking,18/12/2015,3666,0,Medium,4,1,25.00%,"3,983.80",995.95
CUST00287,Michelle Lee,27,Female,Student,United States,Chicago,Savings,08/01/2015,4010,0,Low,6,0,0.00%,"2,522.95",420.49
CUST00288,Anthony Moore,50,Male,Marketing Specialist,United Kingdom,Edinburgh,Business,17/08/2023,867,0,Low,8,0,0.00%,"1,133.15",141.64
CUST00289,Amy Okafor,49,Female,Sales Manager,Australia,Sydney,Savings,08/03/2023,1029,0,Low,7,3,42.90%,"1,679.04",239.86
CUST00290,Noor Dubois,39,Female,HR Manager,United Kingdom,Edinburgh,Business,18/04/2015,3910,0,Low,3,0,0.00%,335.22,111.74
CUST00291,Sarah Green,37,Female,Pharmacist,United Kingdom,London,Checking,15/11/2018,2603,0,Low,6,0,0.00%,"1,970.09",328.35
CUST00292,Sarah Okafor,45,Female,Pharmacist,Canada,Ottawa,Premium,17/11/2021,1505,0,Low,7,1,14.30%,"1,818.59",259.8
CUST00293,Stephen Davis,45,Male,Customer Support Rep,Mexico,Mexico City,Premium,09/02/2018,2882,0,Medium,5,0,0.00%,355.14,71.03
CUST00294,Brian Lewis,46,Male,Physician,India,Hyderabad,Checking,19/11/2013,4425,0,Low,4,0,0.00%,510.4,127.6
CUST00295,Anthony Okafor,43,Male,Financial Analyst,Mexico,Mexico City,Savings,28/11/2016,3320,0,Low,8,0,0.00%,"1,088.76",136.1
CUST00296,Aiko Perez,50,Female,Project Manager,United States,Chicago,Savings,31/12/2021,1461,0,Low,7,0,0.00%,350.36,50.05
CUST00297,Chioma Baker,40,Female,Customer Support Rep,United States,New York,Savings,31/08/2014,4140,0,Low,2,0,0.00%,804.09,402.05
CUST00298,Wei King,22,Male,Pharmacist,Mexico,Mexico City,Checking,27/04/2015,3901,0,Low,7,0,0.00%,933.8,133.4
CUST00299,Patricia Silva,35,Female,Plumber,India,Hyderabad,Checking,02/09/2020,1946,0,Low,10,0,0.00%,"1,710.34",171.03
CUST00300,Steven Kim,18,Male,Small Business Owner,South Africa,Cape Town,Premium,07/02/2023,1058,0,Low,6,0,0.00%,908.39,151.4
CUST00301,Jeffrey Dubois,28,Male,Chef,United Kingdom,Manchester,Business,08/02/2020,2153,0,Low,9,0,0.00%,"1,140.31",126.7
CUST00302,Mohammed Green,40,Male,Retired,Germany,Frankfurt,Savings,13/06/2019,2393,0,Low,7,0,0.00%,"1,364.97",195
CUST00303,Justin Wilson,38,Male,Consultant,Canada,Vancouver,Savings,09/09/2018,2670,0,Low,5,0,0.00%,591.01,118.2
CUST00304,Christopher Gonzalez,41,Male,Teacher,Canada,Montreal,Checking,26/04/2013,4632,0,Low,6,0,0.00%,745.22,124.2
CUST00305,Ashley Lee,27,Female,Customer Support Rep,France,Marseille,Savings,13/06/2013,4584,0,Medium,10,0,0.00%,"1,721.51",172.15
CUST00306,Pierre Lee,37,Male,Retail Manager,United States,Boston,Checking,30/04/2018,2802,0,Low,9,0,0.00%,"1,139.51",126.61
CUST00307,William Patel,59,Male,HR Manager,United States,Boston,Business,29/01/2013,4719,0,Low,5,0,0.00%,946.12,189.22
CUST00308,Linda Miller,53,Female,Small Business Owner,France,Nice,Savings,21/03/2017,3207,0,Medium,7,1,14.30%,"1,097.38",156.77
CUST00309,Priya Torres,52,Female,Data Analyst,Canada,Toronto,Premium,02/06/2014,4230,0,Low,3,0,0.00%,566.3,188.77
CUST00310,Andrew Campbell,49,Male,Freelance Writer,Spain,Barcelona,Savings,26/10/2019,2258,0,Medium,4,0,0.00%,616.7,154.18
CUST00311,Justin Harris,67,Male,Physician,France,Marseille,Savings,04/02/2023,1061,0,Low,7,1,14.30%,"4,042.80",577.54
CUST00312,Justin Scott,32,Male,Customer Support Rep,United States,Los Angeles,Checking,23/06/2022,1287,0,Low,4,0,0.00%,356.49,89.12
CUST00313,Sven Baker,36,Male,Data Analyst,Nigeria,Abuja,Checking,15/06/2015,3852,0,Low,4,0,0.00%,580.19,145.05
CUST00314,Rebecca Santos,46,Female,Teacher,Mexico,Mexico City,Savings,26/06/2023,919,0,Low,7,1,14.30%,636.49,90.93
CUST00315,Nicholas Suzuki,63,Male,Chef,United Kingdom,Manchester,Business,13/02/2017,3243,0,High,3,0,0.00%,183.31,61.1
CUST00316,Samuel Green,46,Male,Graphic Designer,India,Chennai,Checking,02/01/2017,3285,0,Low,5,0,0.00%,"1,350.32",270.06
CUST00317,George Santos,37,Male,Customer Support Rep,Italy,Turin,Savings,22/12/2015,3662,0,Medium,4,0,0.00%,"2,107.67",526.92
CUST00318,Michael Mitchell,19,Male,Consultant,Australia,Sydney,Checking,01/04/2019,2466,0,Low,7,0,0.00%,"1,744.12",249.16
CUST00319,Noor Brown,43,Female,Architect,Australia,Perth,Savings,10/12/2020,1847,0,Low,3,0,0.00%,723.77,241.26
CUST00320,Thandiwe Robinson,54,Female,Retired,Italy,Rome,Business,17/05/2017,3150,0,Low,8,0,0.00%,"1,085.15",135.64
CUST00321,Noor Carter,49,Female,Sales Manager,Spain,Valencia,Checking,15/03/2021,1752,1,High,5,2,40.00%,506.42,101.28
CUST00322,Jessica Harris,20,Female,Software Engineer,India,Chennai,Savings,27/05/2020,2044,0,Medium,7,1,14.30%,"1,176.67",168.1
CUST00323,Mark Chen,46,Male,HR Manager,Spain,Valencia,Checking,06/08/2013,4530,0,Low,3,0,0.00%,287.13,95.71
CUST00324,Noor Davis,32,Female,Student,Nigeria,Lagos,Checking,07/02/2018,2884,0,Medium,5,0,0.00%,837.83,167.57
CUST00325,Hiroshi Dubois,19,Male,HR Manager,Italy,Turin,Checking,26/05/2020,2045,0,Low,7,1,14.30%,727.22,103.89
CUST00326,Larry Baker,40,Male,Data Analyst,Canada,Montreal,Savings,04/05/2016,3528,0,Low,10,1,10.00%,"2,372.97",237.3
CUST00327,Valentina King,45,Female,Architect,United Kingdom,Edinburgh,Savings,06/10/2021,1547,0,Low,7,0,0.00%,"5,388.54",769.79
CUST00328,Kevin Lewis,39,Male,Small Business Owner,Mexico,Guadalajara,Checking,06/01/2016,3647,0,High,7,0,0.00%,573.72,81.96
CUST00329,Carol Dubois,20,Female,Physician,United States,Phoenix,Checking,10/09/2020,1938,0,Low,8,0,0.00%,"6,475.78",809.47
CUST00330,Stephanie Patel,37,Female,Customer Support Rep,Canada,Montreal,Premium,19/03/2013,4670,0,Low,4,0,0.00%,"1,118.60",279.65
CUST00331,Robert Torres,49,Male,Student,Japan,Tokyo,Checking,14/01/2020,2178,0,Low,2,0,0.00%,258.89,129.45
CUST00332,Layla Dubois,22,Female,Civil Engineer,United States,Houston,Savings,20/08/2014,4151,0,Low,3,0,0.00%,359.8,119.93
CUST00333,Grace Wright,56,Female,Sales Manager,United Arab Emirates,Dubai,Savings,06/01/2017,3281,0,Medium,9,0,0.00%,"1,444.59",160.51
CUST00334,John Kim,39,Male,Marketing Specialist,United States,Houston,Checking,01/05/2023,975,0,Low,4,0,0.00%,695.48,173.87
CUST00335,Nicholas Gonzalez,41,Male,Real Estate Agent,Netherlands,Amsterdam,Checking,11/11/2023,781,0,Low,8,0,0.00%,"1,428.76",178.6
CUST00336,Nancy Chen,32,Female,Pharmacist,Australia,Perth,Business,26/07/2018,2715,0,Low,10,0,0.00%,"1,949.81",194.98
CUST00337,Donna Adams,33,Female,Small Business Owner,United States,New York,Business,27/09/2013,4478,0,High,4,0,0.00%,906.83,226.71
CUST00338,Sandra Park,41,Female,Retired,United States,New York,Business,05/09/2013,4500,0,Low,4,0,0.00%,431.1,107.78
CUST00339,Kwame Thompson,39,Male,Police Officer,Germany,Berlin,Savings,17/07/2014,4185,0,Low,5,0,0.00%,"1,775.99",355.2
CUST00340,Luca Nguyen,55,Male,Plumber,United States,New York,Checking,26/10/2023,797,0,Low,4,0,0.00%,632.48,158.12
CUST00341,Amanda Torres,28,Female,Chef,Japan,Nagoya,Business,12/12/2013,4402,0,Low,5,0,0.00%,427.48,85.5
CUST00342,Amy Wright,49,Female,Civil Engineer,Japan,Tokyo,Checking,18/03/2020,2114,0,Medium,5,0,0.00%,660.79,132.16
CUST00343,Andrew White,48,Male,Software Engineer,Singapore,Singapore,Business,20/01/2015,3998,0,Low,3,0,0.00%,163.93,54.64
CUST00344,Margaret Thompson,29,Female,Architect,Germany,Hamburg,Savings,24/08/2014,4147,0,Medium,3,0,0.00%,412.2,137.4
CUST00345,Edward Gonzalez,35,Male,Graphic Designer,Netherlands,Amsterdam,Savings,26/07/2018,2715,0,Low,5,0,0.00%,419.61,83.92
CUST00346,Andrew Roberts,41,Male,Marketing Specialist,United Kingdom,Edinburgh,Savings,20/06/2015,3847,0,Low,4,0,0.00%,562.88,140.72
CUST00347,Brandon Johnson,30,Male,Financial Analyst,India,Bengaluru,Business,25/02/2016,3597,0,Low,6,0,0.00%,719.87,119.98
CUST00348,Amy Flores,44,Female,Graphic Designer,Nigeria,Abuja,Checking,23/03/2016,3570,0,Medium,7,0,0.00%,"2,631.31",375.9
CUST00349,Aoife Flores,45,Female,Student,Brazil,Sao Paulo,Premium,03/10/2016,3376,0,Low,5,0,0.00%,895.46,179.09
CUST00350,Samuel Lewis,59,Male,Marketing Specialist,Canada,Vancouver,Savings,23/07/2018,2718,0,Medium,7,0,0.00%,747.78,106.83
CUST00351,Chioma Mitchell,50,Female,Electrician,Australia,Perth,Premium,05/06/2015,3862,0,Low,3,0,0.00%,388.34,129.45
CUST00352,Betty Young,49,Female,Real Estate Agent,France,Paris,Checking,10/01/2018,2912,0,Low,5,0,0.00%,610.43,122.09
CUST00353,Elizabeth Haddad,24,Female,Nurse,Japan,Tokyo,Checking,17/08/2014,4154,0,Low,10,1,10.00%,"3,061.07",306.11
CUST00354,Olga Park,19,Female,Sales Manager,United Kingdom,Manchester,Checking,29/03/2020,2103,0,Low,8,1,12.50%,522.52,65.32
CUST00355,Carlos Clark,43,Male,Student,India,Hyderabad,Savings,09/06/2018,2762,0,Low,2,0,0.00%,600.76,300.38
CUST00356,Hana Davis,31,Female,Chef,Canada,Vancouver,Premium,01/03/2018,2862,0,Low,7,0,0.00%,871.05,124.44
CUST00357,Freya Muller,35,Female,Real Estate Agent,Canada,Montreal,Checking,23/10/2015,3722,1,High,10,2,20.00%,"1,038.38",103.84
CUST00358,James Ramirez,40,Male,Project Manager,Canada,Toronto,Savings,31/05/2023,945,0,Low,3,0,0.00%,971.75,323.92
CUST00359,Ingrid Davis,58,Female,Police Officer,United Arab Emirates,Dubai,Savings,13/06/2013,4584,0,High,4,0,0.00%,424.04,106.01
CUST00360,Matthew Moore,48,Male,Freelance Writer,United States,Miami,Checking,21/09/2019,2293,0,Low,4,0,0.00%,363.42,90.86
CUST00361,Chidi Carter,50,Male,Lawyer,United Kingdom,London,Business,06/04/2016,3556,0,Low,2,0,0.00%,203.7,101.85
CUST00362,Sarah Hall,44,Female,Nurse,Netherlands,Amsterdam,Checking,23/11/2017,2960,0,Low,8,0,0.00%,"1,198.56",149.82
CUST00363,Paul Smith,18,Male,Freelance Writer,United Kingdom,London,Checking,28/07/2020,1982,0,Medium,4,0,0.00%,911.94,227.99
CUST00364,Sharon Park,39,Female,Lawyer,France,Lyon,Checking,22/02/2021,1773,0,Low,6,0,0.00%,248.31,41.39
CUST00365,Anthony Anderson,28,Male,Teacher,Australia,Perth,Checking,09/01/2017,3278,0,Low,8,0,0.00%,"5,739.62",717.45
CUST00366,Patricia Walker,53,Female,Civil Engineer,Japan,Tokyo,Checking,15/10/2022,1173,0,Low,5,0,0.00%,878.81,175.76
