transaction_id,customer_id,customer_name,age,gender,occupation,home_country,home_city,account_type,account_age_days,transaction_date,transaction_time,transaction_hour,merchant_id,merchant_name,merchant_category,transaction_amount,currency,payment_method,device_type,is_new_device,login_attempts_failed,transaction_country,transaction_city,country_mismatch,transactions_last_24h,previous_fraud_flag,card_present,risk_score,is_fraud
TXN0000102,CUST02082,Joshua Smith,56,Male,Data Analyst,India,Bengaluru,Savings,3884,06/01/2024,07:36:38,7,MER0003,Urban Grocery Co.,Grocery,93.05,INR,Debit Card,Tablet,0,3,India,Mumbai,0,2,0,1,1.34,0
TXN0000103,CUST00140,Rebecca Okafor,37,Female,Teacher,United States,Boston,Checking,1120,06/01/2024,09:30:26,9,MER0034,QuickFuel Stop,Fuel & Gas Stations,65.22,USD,Contactless/NFC,POS Terminal,1,5,United States,Los Angeles,0,2,0,1,23.85,0
TXN0000104,CUST02502,Richard Schmidt,37,Male,Electrician,United States,Miami,Premium,2042,06/01/2024,09:45:06,9,MER0019,Spice Route Kitchen,Restaurants,94.31,USD,Debit Card,Mobile - Android,0,0,United States,Chicago,0,0,0,0,0.8,0
TXN0000105,CUST01520,Carlos Schmidt,50,Male,Physician,United States,Miami,Checking,2361,06/01/2024,10:18:02,10,MER0020,Cafe Lumiere,Restaurants,96.66,USD,Bank Transfer,Desktop - Windows,0,0,United States,Chicago,0,1,0,0,0.33,0
TXN0000106,CUST00633,Susan Allen,41,Female,Pharmacist,Australia,Melbourne,Savings,2630,06/01/2024,11:00:02,11,MER0023,MarketPlace Direct,Online Retail,58.81,AUD,Bank Transfer,Desktop - Windows,1,0,Australia,Perth,0,1,0,1,2.18,0
TXN0000107,CUST02979,Daniel Brown,32,Male,Pharmacist,United Kingdom,Birmingham,Checking,1149,06/01/2024,11:40:11,11,MER0044,Fixit Supply Co.,Home Improvement,144.75,GBP,Credit Card,Mobile - iOS,0,4,United Kingdom,Edinburgh,0,2,0,1,5.38,0
TXN0000108,CUST01820,Ingrid King,41,Female,,Italy,Turin,Checking,4279,06/01/2024,13:33:14,13,MER0019,Spice Route Kitchen,Restaurants,40.19,EUR,Credit Card,Mobile - Android,0,1,Italy,Naples,0,0,0,1,0.83,0
TXN0000109,CUST02435,Luca Hall,46,Male,,Italy,Milan,Checking,3136,06/01/2024,14:16:27,14,MER0029,CineStar Theaters,Entertainment,48.19,EUR,Credit Card,Mobile - Android,0,2,Italy,Milan,0,1,0,1,1.99,0
TXN0000110,CUST00989,Daniel Jones,24,Male,Student,United States,Phoenix,Savings,3737,06/01/2024,14:27:35,14,MER0002,GreenBasket Grocers,Grocery,58,USD,Debit Card,Mobile - Android,0,0,United States,New York,0,3,0,1,0.54,0
TXN0000111,CUST02104,Emily Robinson,32,Female,Software Engineer,Australia,Melbourne,Checking,3148,06/01/2024,15:16:28,15,MER0019,Spice Route Kitchen,Restaurants,55.58,AUD,Credit Card,Mobile - iOS,0,0,Australia,Sydney,0,1,0,0,0.31,0
TXN0000112,CUST01139,Hana Schmidt,47,Female,Real Estate Agent,United States,Seattle,Savings,1494,06/01/2024,15:35:01,15,MER0025,Urban Threads,Fashion & Apparel,153.26,USD,Prepaid Card,POS Terminal,0,0,United States,Boston,0,0,1,1,10.14,0
TXN0000113,CUST01639,Emily Martinez,,Female,Operations Manager,Spain,Madrid,Savings,4289,06/01/2024,18:36:57,18,MER0021,ShopSphere,Online Retail,85,EUR,Credit Card,Mobile - Android,0,0,Spain,Valencia,0,3,0,1,0.58,0
TXN0000114,CUST00778,Stephanie Gonzalez,53,Female,Consultant,United States,Seattle,Savings,3269,06/01/2024,18:54:15,18,MER0003,Urban Grocery Co.,Grocery,421.76,USD,Debit Card,Mobile - iOS,0,0,United States,Miami,0,1,0,0,9.38,0
TXN0000115,CUST01944,Justin Adams,24,Male,Financial Analyst,United Kingdom,Birmingham,Checking,2444,06/01/2024,19:47:08,19,MER0017,Bella Cucina,Restaurants,35.83,GBP,Mobile Wallet,Mobile - Android,0,0,United Kingdom,Edinburgh,0,1,0,1,0.17,0
TXN0000116,CUST01971,Pierre Johnson,44,Male,Graphic Designer,Germany,Berlin,Checking,1440,06/01/2024,19:54:43,19,MER0019,Spice Route Kitchen,Restaurants,52.86,EUR,Credit Card,POS Terminal,1,0,Germany,Hamburg,0,2,0,1,1.77,0
TXN0000117,CUST01517,Mohammed Carter,40,Male,Teacher,Canada,Montreal,Checking,1385,06/01/2024,21:56:12,21,MER0031,StreamBox Media,Entertainment,25.61,KRW,Debit Card,Mobile - Android,0,0,South Korea,Seoul,1,1,0,0,5.58,0
TXN0000118,CUST01164,Hana Rossi,37,Female,Nurse,United States,Houston,Checking,2136,06/01/2024,23:35:54,23,MER0015,Metropolitan Suites,Hotels & Lodging,375.63,USD,Mobile Wallet,Desktop - macOS,0,0,United States,Chicago,0,1,0,1,0.77,0
TXN0000119,CUST00527,Noor Patel,35,Female,Retail Manager,Spain,Madrid,Premium,2327,07/01/2024,00:23:10,0,MER0019,Spice Route Kitchen,Restaurants,122.17,EUR,Prepaid Card,Desktop - Windows,0,0,Spain,Valencia,0,0,0,1,1.39,0
TXN0000120,CUST01045,Kofi Schmidt,39,Male,Retail Manager,United States,Chicago,Savings,1414,07/01/2024,03:34:31,3,MER0008,GadgetZone,Electronics,323.11,USD,Prepaid Card,Mobile - iOS,0,0,United States,New York,0,2,0,0,2.12,0
TXN0000121,CUST02600,Amara Sanchez,57,Female,Electrician,Italy,Rome,Checking,2623,07/01/2024,03:55:30,3,MER0024,OneClick Retail,Online Retail,255.91,EUR,Credit Card,Tablet,0,1,Italy,Turin,0,2,0,1,1.54,0
TXN0000122,CUST01152,Jacob Green,39,Male,University Professor,Nigeria,Abuja,Checking,2572,07/01/2024,06:14:28,6,MER0022,QuickCart Online,Online Retail,52.92,NGN,Credit Card,Mobile - iOS,0,0,Nigeria,Abuja,0,0,0,1,0.86,0
TXN0000123,CUST01711,Ronald Suzuki,56,Male,Customer Support Rep,Japan,Yokohama,Business,2132,07/01/2024,07:17:24,7,MER0033,PetroMax Station,Fuel & Gas Stations,27.29,JPY,Credit Card,Mobile - Android,0,0,Japan,Nagoya,0,1,0,1,0.23,0
TXN0000124,CUST00605,Freya White,53,Female,Small Business Owner,United Kingdom,London,Checking,2688,07/01/2024,08:57:34,8,MER0021,ShopSphere,Online Retail,150.84,GBP,Mobile Wallet,Mobile - iOS,0,2,United Kingdom,Leeds,0,0,0,0,0.6,0
TXN0000125,CUST02516,Cynthia Clark,42,,Physician,United Kingdom,Manchester,Checking,3641,07/01/2024,09:13:48,9,MER0031,StreamBox Media,Entertainment,161.19,GBP,Debit Card,Tablet,1,0,United Kingdom,Manchester,0,1,0,0,7.17,0
TXN0000126,CUST01593,Joseph Wright,50,Male,Physician,Singapore,Singapore,Premium,4622,07/01/2024,09:33:41,9,MER0024,OneClick Retail,Online Retail,118.88,SGD,Mobile Wallet,Mobile - iOS,0,0,Singapore,Singapore,0,0,0,1,0.15,0
TXN0000127,CUST02024,Rafael Rivera,59,Male,Small Business Owner,Mexico,Mexico City,Savings,2672,07/01/2024,10:15:42,10,MER0010,GlobalWings Travel,Travel & Airlines,401.07,USD,Mobile Wallet,Mobile - Android,0,3,United States,Chicago,1,2,0,1,6.71,0
TXN0000128,CUST01553,Anastasia Rossi,42,Female,Nurse,Germany,Frankfurt,Checking,3629,07/01/2024,11:13:44,11,MER0034,QuickFuel Stop,Fuel & Gas Stations,75.37,EUR,Contactless/NFC,Mobile - iOS,0,0,Germany,Hamburg,0,2,0,1,0.37,0
TXN0000129,CUST01484,Matthew Santos,18,Male,Nurse,United Kingdom,Edinburgh,Checking,3082,07/01/2024,12:00:59,12,MER0039,MetroPower Utility,Utilities,424.51,GBP,Credit Card,Desktop - Windows,0,3,United Kingdom,Birmingham,0,0,0,1,4.09,0
TXN0000130,CUST00837,Eric Harris,18,Male,Nurse,United States,New York,Checking,3098,07/01/2024,12:08:51,12,MER0019,Spice Route Kitchen,Restaurants,69.35,USD,Prepaid Card,Desktop - macOS,0,2,United States,Houston,0,0,0,0,4.21,0
TXN0000131,CUST00433,Carlos Santos,,Male,Sales Manager,Canada,Montreal,Checking,860,07/01/2024,12:45:49,12,MER0007,CircuitCity Direct,Electronics,940.85,CAD,Credit Card,Mobile - Android,0,2,Canada,Toronto,0,0,0,0,8.99,0
TXN0000132,CUST00019,Yuki Kumar,21,Female,Architect,United States,Los Angeles,Checking,2336,07/01/2024,13:03:50,13,MER0034,QuickFuel Stop,Fuel & Gas Stations,14.79,USD,Mobile Wallet,Mobile - Android,0,0,United States,New York,0,1,0,0,0.17,0
TXN0000133,CUST02830,Gary Garcia,38,Male,Data Analyst,United Kingdom,Leeds,Premium,2948,07/01/2024,14:37:32,14,MER0037,,Healthcare & Pharmacy,114.4,GBP,Mobile Wallet,Tablet,0,0,United Kingdom,Birmingham,0,2,0,0,0.44,0
TXN0000134,CUST01838,Jacob Carter,31,Male,Sales Manager,United States,Houston,Savings,1561,07/01/2024,15:09:12,15,MER0031,StreamBox Media,Entertainment,87.65,USD,Debit Card,Desktop - macOS,0,0,United States,Chicago,0,3,0,1,0.36,0
TXN0000135,CUST00114,Paul Kim,41,Male,Student,Germany,Munich,Savings,2014,07/01/2024,15:15:22,15,MER0039,MetroPower Utility,Utilities,131.55,EUR,Debit Card,Desktop - macOS,1,0,Germany,Frankfurt,0,0,0,1,2.93,0
TXN0000136,CUST01255,Steven Singh,39,Male,Customer Support Rep,India,Hyderabad,Checking,1541,07/01/2024,15:35:33,15,MER0034,QuickFuel Stop,Fuel & Gas Stations,197.7,INR,Debit Card,Mobile - iOS,0,0,India,Delhi,0,1,0,0,4.15,0
TXN0000137,CUST02054,Lisa Nguyen,18,Female,Physician,Italy,Turin,Checking,831,07/01/2024,16:04:10,16,MER0011,TransCity Airlines,Travel & Airlines,489.86,EUR,Debit Card,Mobile - Android,0,0,Italy,Milan,0,5,0,0,0.14,0
TXN0000138,CUST00627,Michelle Wang,38,Female,Real Estate Agent,Spain,Madrid,Checking,3473,07/01/2024,17:51:38,17,MER0022,QuickCart Online,Online Retail,70.72,EUR,Debit Card,Desktop - Windows,0,0,Spain,Valencia,0,0,0,0,0.5,0
TXN0000139,CUST00869,Nancy Hall,56,Female,Architect,United States,Boston,Checking,3312,07/01/2024,17:53:01,17,MER0021,ShopSphere,Online Retail,227.7,USD,Credit Card,Mobile - Android,1,1,United States,Chicago,0,0,0,0,7.15,1
TXN0000140,CUST01444,Jessica Robinson,30,Female,Civil Engineer,Japan,Tokyo,Checking,2220,07/01/2024,23:48:01,23,MER0019,Spice Route Kitchen,Restaurants,34.39,JPY,Debit Card,Mobile - Android,0,0,Japan,Tokyo,0,1,0,0,0.38,0
TXN0000141,CUST01996,Jacob Campbell,18,Male,HR Manager,France,Lyon,Premium,782,08/01/2024,04:13:01,4,MER0036,CarePlus Pharmacy,Healthcare & Pharmacy,99.02,EUR,Credit Card,Desktop - Windows,0,0,France,Paris,0,2,0,0,2.41,0
TXN0000142,CUST02959,Joseph Mensah,,Male,Software Engineer,United States,Seattle,Checking,1574,08/01/2024,04:31:45,4,MER0033,PetroMax Station,Fuel & Gas Stations,7.29,USD,Contactless/NFC,Mobile - Android,0,0,United States,Boston,0,3,0,1,0.72,0
TXN0000143,CUST01074,Stephen Kim,40,Male,Customer Support Rep,Germany,Berlin,Premium,2685,08/01/2024,05:14:09,5,MER0022,QuickCart Online,Online Retail,82.45,EUR,Credit Card,Mobile - Android,0,0,Germany,Hamburg,0,2,0,0,0.79,0
TXN0000144,CUST01667,Timothy Taylor,23,Male,Student,Singapore,Singapore,Checking,2117,08/01/2024,07:25:24,7,MER0017,Bella Cucina,Restaurants,138.02,SGD,Mobile Wallet,POS Terminal,0,0,Singapore,Singapore,0,0,0,1,0.96,0
TXN0000145,CUST02331,Ivan Mensah,50,Male,Graphic Designer,United Arab Emirates,Dubai,Savings,1428,08/01/2024,11:03:49,11,MER0009,SkyLine Airways,Travel & Airlines,869.87,AED,Contactless/NFC,POS Terminal,0,0,United Arab Emirates,Dubai,0,1,0,1,0.17,0
TXN0000146,CUST00366,Patricia Walker,53,Female,Civil Engineer,Japan,Tokyo,Checking,1173,08/01/2024,11:05:38,11,MER0012,,Travel & Airlines,376.62,JPY,Credit Card,Mobile - iOS,0,0,Japan,Nagoya,0,1,0,0,0.91,0
TXN0000147,CUST00898,Cynthia Rossi,,Female,Student,United States,Seattle,Checking,4310,08/01/2024,11:37:09,11,MER0022,QuickCart Online,Online Retail,224.46,USD,Mobile Wallet,Desktop - Windows,0,0,United States,Miami,0,0,0,0,0.37,0
TXN0000148,CUST00379,Michelle Johnson,62,Female,Civil Engineer,Japan,Osaka,Business,4700,08/01/2024,11:37:19,11,MER0039,MetroPower Utility,Utilities,115.04,JPY,Credit Card,Mobile - iOS,0,0,Japan,Tokyo,0,3,0,0,0.4,0
TXN0000149,CUST01796,Justin Lee,64,Male,Small Business Owner,United Arab Emirates,Abu Dhabi,Checking,1940,08/01/2024,12:11:52,12,MER0015,Metropolitan Suites,Hotels & Lodging,113.26,AED,Debit Card,Desktop - macOS,0,0,United Arab Emirates,Sharjah,0,1,0,1,0.31,0
TXN0000150,CUST01182,Benjamin Hill,25,Male,University Professor,Brazil,Sao Paulo,Savings,4448,08/01/2024,12:14:54,12,MER0023,MarketPlace Direct,Online Retail,168.46,BRL,Debit Card,Mobile - iOS,0,0,Brazil,Salvador,0,1,0,0,0.1,0
TXN0000151,CUST00245,Susan Santos,59,Female,Freelance Writer,United Kingdom,Leeds,Savings,4180,08/01/2024,12:19:28,12,MER0034,QuickFuel Stop,Fuel & Gas Stations,107.41,GBP,Credit Card,Tablet,0,1,United Kingdom,London,0,1,0,0,0.62,0
TXN0000152,CUST00164,Stephanie Walker,27,Female,Retail Manager,United States,Chicago,Savings,1711,08/01/2024,12:24:45,12,MER0017,Bella Cucina,Restaurants,91.69,GBP,Credit Card,Mobile - Android,0,3,United Kingdom,Leeds,1,1,0,1,14.93,0
TXN0000153,CUST00352,Betty Young,49,Female,Real Estate Agent,France,Paris,Checking,2912,08/01/2024,13:42:34,13,MER0006,ByteHub Store,Electronics,300.1,EUR,Credit Card,Desktop - Windows,0,0,France,Marseille,0,3,0,1,1.9,0
TXN0000154,CUST02598,Klaus Santos,44,Male,Civil Engineer,United States,Houston,Checking,1365,08/01/2024,14:11:31,14,MER0032,GameSphere,Entertainment,42.69,USD,Debit Card,Mobile - Android,0,0,United States,Los Angeles,0,2,0,1,0.51,0
TXN0000155,CUST00191,Christopher Smith,39,Male,Financial Analyst,United States,Chicago,Business,1292,08/01/2024,14:27:18,14,MER0021,ShopSphere,Online Retail,99.22,USD,Credit Card,Desktop - macOS,0,0,United States,Seattle,0,1,0,0,0.29,0
TXN0000156,CUST01297,Jonathan Harris,,Male,Customer Support Rep,Japan,Yokohama,Checking,2620,08/01/2024,14:44:35,14,MER0020,Cafe Lumiere,Restaurants,97.3,JPY,Credit Card,Tablet,0,0,Japan,Yokohama,0,0,0,1,0.74,0
TXN0000157,CUST00740,Sharon Suzuki,48,Female,Electrician,United Kingdom,Birmingham,Checking,4343,08/01/2024,15:06:39,15,MER0028,Chic Avenue,Fashion & Apparel,77.31,GBP,Credit Card,Desktop - macOS,0,0,United Kingdom,Birmingham,0,0,1,0,3.46,0
TXN0000158,CUST00407,Chioma Patel,41,Female,Freelance Writer,Australia,Brisbane,Checking,881,08/01/2024,15:43:21,15,MER0019,Spice Route Kitchen,Restaurants,21.88,AUD,Credit Card,Desktop - Windows,0,1,Australia,Perth,0,1,0,1,1.22,0
TXN0000159,CUST00911,Olga Martin,55,Female,Graphic Designer,Canada,Vancouver,Checking,1492,08/01/2024,16:34:15,16,MER0017,Bella Cucina,Restaurants,61.95,CAD,Bank Transfer,Mobile - iOS,0,0,Canada,,0,1,0,0,0.18,0
TXN0000160,CUST01059,Brian Singh,,Male,Project Manager,Australia,Melbourne,Savings,4412,08/01/2024,16:35:12,16,MER0021,ShopSphere,Online Retail,56.17,AUD,Bank Transfer,Mobile - iOS,0,1,Australia,Brisbane,0,0,0,1,0.37,0
TXN0000161,CUST00327,Valentina King,45,Female,Architect,United Kingdom,Edinburgh,Savings,1547,08/01/2024,17:37:30,17,MER0009,SkyLine Airways,Travel & Airlines,645.4,GBP,Prepaid Card,Desktop - Windows,0,0,United Kingdom,Birmingham,0,1,0,1,0.57,0
TXN0000162,CUST02847,Jonathan Patel,35,Male,Chef,Australia,Perth,Checking,1563,08/01/2024,17:53:58,17,MER0053,BetEdge Wagers,Gambling & Betting,186.84,AUD,Debit Card,Mobile - Android,0,0,Australia,Sydney,0,4,0,0,3.01,0
TXN0000163,CUST00502,Jennifer Okafor,35,Female,Operations Manager,United States,Miami,Checking,1679,08/01/2024,19:44:06,19,MER0029,CineStar Theaters,Entertainment,153.45,USD,Mobile Wallet,Mobile - Android,0,0,United States,Seattle,0,0,0,1,0.56,0
TXN0000164,CUST00983,Jennifer Jones,56,Female,Project Manager,Ireland,Cork,Checking,3647,09/01/2024,02:51:05,2,MER0017,Bella Cucina,Restaurants,43.22,EUR,Debit Card,POS Terminal,0,0,Ireland,Dublin,0,2,0,1,0.95,0
TXN0000165,CUST01953,Susan Santos,47,Female,Lawyer,Japan,Nagoya,Checking,933,09/01/2024,03:51:43,3,MER0022,QuickCart Online,Online Retail,48.81,JPY,Mobile Wallet,Desktop - Windows,0,0,Japan,Nagoya,0,2,0,0,0.82,0
TXN0000166,CUST01628,Raj Johnson,30,Male,,France,Paris,Business,4682,09/01/2024,06:13:23,6,MER0021,ShopSphere,Online Retail,210.26,EUR,Credit Card,Mobile - iOS,0,0,France,Lyon,0,0,0,0,0.34,0
TXN0000167,CUST00211,Melissa Smith,44,Female,Graphic Designer,Canada,Vancouver,Savings,3079,09/01/2024,08:05:09,8,MER0001,FreshMart,Grocery,149.53,CAD,Bank Transfer,Tablet,1,0,Canada,Montreal,0,0,0,0,14.11,0
TXN0000168,CUST01775,Paul Kim,18,Male,Lawyer,Japan,Nagoya,Checking,1174,09/01/2024,09:16:33,9,MER0037,Wellness Drug Store,Healthcare & Pharmacy,45.46,JPY,Credit Card,Mobile - Android,0,0,Japan,Nagoya,0,2,0,1,0.7,0
TXN0000169,CUST02379,Brian Robinson,41,Male,Police Officer,Spain,Barcelona,Business,3356,09/01/2024,09:30:48,9,MER0012,Voyager Air,Travel & Airlines,815.08,EUR,Mobile Wallet,Tablet,0,0,Spain,Barcelona,0,2,0,1,0.65,0
TXN0000170,CUST02491,Donna Tanaka,42,Female,Marketing Specialist,Australia,Brisbane,Checking,4556,09/01/2024,10:28:03,10,MER0039,MetroPower Utility,Utilities,152.99,AUD,Credit Card,Mobile - Android,0,0,Australia,Melbourne,0,2,0,0,0.26,0
TXN0000171,CUST01530,Raj Khan,40,Male,Physician,Australia,Sydney,Checking,1251,09/01/2024,10:49:41,10,MER0035,National Gas & Go,Fuel & Gas Stations,10.29,AUD,Debit Card,Mobile - iOS,0,1,Australia,Perth,0,0,0,0,1.83,0
TXN0000172,CUST02059,Christopher Gonzalez,46,Male,Lawyer,Canada,Ottawa,Savings,3731,09/01/2024,11:33:28,11,MER0039,MetroPower Utility,Utilities,218.9,CAD,Contactless/NFC,Desktop - Windows,0,0,Canada,Vancouver,0,0,0,1,0.38,0
TXN0000173,CUST01561,Diego Walker,44,Male,Accountant,Australia,Melbourne,Savings,3116,09/01/2024,11:53:08,11,MER0033,PetroMax Station,Fuel & Gas Stations,29.85,AUD,Debit Card,Tablet,0,0,Australia,Brisbane,0,0,0,1,0.1,0
TXN0000174,CUST01642,Brian Taylor,55,Male,Graphic Designer,Japan,Nagoya,Savings,2204,09/01/2024,11:58:09,11,MER0030,PlayZone Entertainment,Entertainment,27.77,JPY,Credit Card,Mobile - Android,0,0,Japan,Tokyo,0,3,0,0,0.41,0
TXN0000175,CUST00494,Michelle Thompson,42,Female,Nurse,United Kingdom,London,Savings,3659,09/01/2024,12:11:56,12,MER0018,The Grill House,Restaurants,13.1,GBP,Bank Transfer,Mobile - iOS,0,2,United Kingdom,Birmingham,0,0,0,0,1.15,0
TXN0000176,CUST00261,Jeffrey Ivanov,36,Male,Accountant,Brazil,Sao Paulo,Savings,4187,09/01/2024,12:32:23,12,MER0010,GlobalWings Travel,Travel & Airlines,423.09,BRL,Credit Card,Mobile - iOS,0,0,Brazil,Salvador,0,2,0,1,0.51,0
TXN0000177,CUST00440,Sharon Patel,18,Female,Software Engineer,United States,Houston,Checking,2601,09/01/2024,12:36:41,12,MER0027,TrendLine Apparel,Fashion & Apparel,55.93,USD,Contactless/NFC,Mobile - iOS,0,0,United States,Boston,0,0,0,1,0.43,0
TXN0000178,CUST01040,Jacob Chen,24,Male,Marketing Specialist,Germany,Munich,Checking,3260,09/01/2024,13:51:25,13,MER0028,Chic Avenue,Fashion & Apparel,106.1,EUR,Credit Card,,0,0,Germany,Hamburg,0,0,0,0,0.91,0
TXN0000179,CUST02367,Santiago Muller,36,Male,Consultant,United Kingdom,Edinburgh,Checking,2659,09/01/2024,14:07:45,14,MER0017,Bella Cucina,Restaurants,8.92,GBP,Debit Card,Desktop - Windows,0,2,United Kingdom,Edinburgh,0,0,0,1,1.28,0
TXN0000180,CUST00851,Donna Williams,18,Female,HR Manager,Singapore,Singapore,Checking,4406,09/01/2024,14:26:10,14,MER0033,PetroMax Station,Fuel & Gas Stations,80.86,SGD,Credit Card,Desktop - Windows,0,0,Singapore,Singapore,0,1,0,1,0.1,0
TXN0000181,CUST02879,Lisa Gonzalez,54,Female,Small Business Owner,United States,Phoenix,Premium,1924,09/01/2024,15:18:48,15,MER0023,MarketPlace Direct,Online Retail,164.49,USD,Debit Card,Mobile - iOS,0,0,United States,Boston,0,2,0,0,0.38,0
TXN0000182,CUST02700,Thomas Walker,42,Male,Police Officer,United States,New York,Savings,2842,09/01/2024,15:30:32,15,MER0019,Spice Route Kitchen,Restaurants,69.15,USD,Mobile Wallet,Desktop - macOS,0,0,United States,Phoenix,0,0,0,1,0.26,0
TXN0000183,CUST02994,Hana Okafor,59,Female,Data Analyst,India,Delhi,Checking,2125,09/01/2024,15:34:05,15,MER0019,Spice Route Kitchen,Restaurants,85.46,INR,Mobile Wallet,POS Terminal,1,0,India,Bengaluru,0,1,0,1,5.54,0
TXN0000184,CUST00028,Betty Botha,56,Female,Freelance Writer,Spain,Valencia,Savings,3585,09/01/2024,17:09:29,17,MER0003,Urban Grocery Co.,Grocery,77.27,EUR,Bank Transfer,POS Terminal,0,0,Spain,Barcelona,0,0,0,1,0.37,0
TXN0000185,CUST01107,Luca Muller,36,Male,Marketing Specialist,United States,New York,Premium,4000,09/01/2024,17:54:13,17,MER0007,CircuitCity Direct,Electronics,223.42,USD,Mobile Wallet,Mobile - Android,0,0,United States,Miami,0,0,1,0,23.43,0
TXN0000186,CUST02035,Nicholas Okafor,34,Male,Real Estate Agent,United Kingdom,Edinburgh,Premium,3622,09/01/2024,20:42:56,20,MER0045,FixMyDevice,Electronics Repair,227.72,GBP,Mobile Wallet,Desktop - Windows,0,1,United Kingdom,Edinburgh,0,0,0,0,2.2,0
TXN0000187,CUST00246,Sofia Baker,43,Female,Plumber,India,Hyderabad,Checking,1296,09/01/2024,21:36:18,21,MER0005,TechWorld Electronics,Electronics,697.04,INR,Debit Card,POS Terminal,0,0,India,Hyderabad,0,4,0,1,1.84,0
TXN0000188,CUST01241,Stephen Baker,54,Male,Chef,United States,Houston,Checking,3412,10/01/2024,02:55:48,2,MER0007,CircuitCity Direct,Electronics,"1,158.05",EUR,Mobile Wallet,Mobile - Android,0,0,Netherlands,The Hague,1,2,0,1,38.56,1
TXN0000189,CUST01485,John White,41,Male,Operations Manager,Nigeria,Lagos,Checking,1822,10/01/2024,05:17:57,5,MER0044,Fixit Supply Co.,Home Improvement,265.58,NGN,Mobile Wallet,Mobile - iOS,0,1,Nigeria,Abuja,0,1,0,1,2.53,0
TXN0000190,CUST02780,Justin Davis,35,Male,Electrician,United States,New York,Savings,3045,10/01/2024,09:31:38,9,MER0017,Bella Cucina,Restaurants,47.78,USD,Bank Transfer,Desktop - Windows,0,2,United States,Phoenix,0,2,0,1,1.28,0
TXN0000191,CUST01703,Ryan Carter,50,Male,Small Business Owner,United Kingdom,Edinburgh,Business,3357,10/01/2024,10:25:15,10,MER0003,Urban Grocery Co.,Grocery,126.31,GBP,Debit Card,Desktop - macOS,0,0,United Kingdom,Leeds,0,0,0,1,0.31,0
TXN0000192,CUST01175,Steven Martin,36,Male,Retired,United States,Phoenix,Checking,4217,10/01/2024,10:35:17,10,MER0023,MarketPlace Direct,Online Retail,61.76,USD,Debit Card,Mobile - Android,0,0,United States,Houston,0,2,0,1,0.13,0
TXN0000193,CUST01701,Timothy Rivera,40,Male,Customer Support Rep,Poland,Krakow,Premium,2902,10/01/2024,11:39:30,11,MER0001,FreshMart,Grocery,83.99,PLN,Bank Transfer,Mobile - Android,0,0,Poland,Warsaw,0,0,0,1,0.24,0
TXN0000194,CUST02867,Sarah Dubois,53,Female,Software Engineer,United Kingdom,Birmingham,Checking,2238,10/01/2024,12:49:53,12,MER0017,Bella Cucina,Restaurants,84.95,GBP,Prepaid Card,Desktop - Windows,0,0,United Kingdom,London,0,4,0,0,1.39,0
TXN0000195,CUST02759,Ryan Garcia,53,Male,HR Manager,France,Paris,Checking,1237,10/01/2024,13:02:55,13,MER0038,MediFirst Clinic,Healthcare & Pharmacy,8.93,EUR,Mobile Wallet,Mobile - iOS,0,0,France,Paris,0,0,0,1,0.39,0
TXN0000196,CUST02213,Amara Ivanov,45,Female,Sales Manager,South Africa,Johannesburg,Checking,4365,10/01/2024,13:31:02,13,MER0010,GlobalWings Travel,Travel & Airlines,412.34,ZAR,Credit Card,Desktop - macOS,0,0,South Africa,Cape Town,0,2,0,1,0.45,0
TXN0000197,CUST02804,Priya Roberts,35,Female,Police Officer,Japan,Tokyo,Checking,1419,10/01/2024,13:42:52,13,MER0040,CityLink Telecom,Utilities,183.13,JPY,Bank Transfer,Desktop - Windows,0,0,Japan,Osaka,0,2,0,0,2.48,0
TXN0000198,CUST01494,Sarah Brown,37,Female,Architect,Australia,Sydney,Savings,4319,10/01/2024,14:20:10,14,MER0021,ShopSphere,Online Retail,126.06,AUD,Bank Transfer,Mobile - Android,1,0,Australia,Brisbane,0,2,0,1,0.91,0
